is_control,control_index,is_cross_lingual,file_path,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,test_loss,test_accuracy,test_f1,train_mse,train_rmse,train_r2,val_mse,val_rmse,val_r2,test_mse,test_rmse,test_r2,layer,model_type,task,task_type,language,submetric,train_language,eval_language,train_mae,val_mae,test_mae,train_ar_mse,train_ar_rmse,train_ar_mae,train_ar_r2,train_en_mse,train_en_rmse,train_en_mae,train_en_r2,train_fi_mse,train_fi_rmse,train_fi_mae,train_fi_r2,train_id_mse,train_id_rmse,train_id_mae,train_id_r2,train_ja_mse,train_ja_rmse,train_ja_mae,train_ja_r2,train_ko_mse,train_ko_rmse,train_ko_mae,train_ko_r2,train_ru_mse,train_ru_rmse,train_ru_mae,train_ru_r2,val_ar_mse,val_ar_rmse,val_ar_mae,val_ar_r2,val_en_mse,val_en_rmse,val_en_mae,val_en_r2,val_fi_mse,val_fi_rmse,val_fi_mae,val_fi_r2,val_id_mse,val_id_rmse,val_id_mae,val_id_r2,val_ja_mse,val_ja_rmse,val_ja_mae,val_ja_r2,val_ko_mse,val_ko_rmse,val_ko_mae,val_ko_r2,val_ru_mse,val_ru_rmse,val_ru_mae,val_ru_r2,test_ar_mse,test_ar_rmse,test_ar_mae,test_ar_r2,test_en_mse,test_en_rmse,test_en_mae,test_en_r2,test_fi_mse,test_fi_rmse,test_fi_mae,test_fi_r2,test_id_mse,test_id_rmse,test_id_mae,test_id_r2,test_ja_mse,test_ja_rmse,test_ja_mae,test_ja_r2,test_ko_mse,test_ko_rmse,test_ko_mae,test_ko_r2,test_ru_mse,test_ru_rmse,test_ru_mae,test_ru_r2,train_ar_accuracy,train_ar_f1,train_en_accuracy,train_en_f1,train_fi_accuracy,train_fi_f1,train_id_accuracy,train_id_f1,train_ja_accuracy,train_ja_f1,train_ko_accuracy,train_ko_f1,train_ru_accuracy,train_ru_f1,val_ar_accuracy,val_ar_f1,val_en_accuracy,val_en_f1,val_fi_accuracy,val_fi_f1,val_id_accuracy,val_id_f1,val_ja_accuracy,val_ja_f1,val_ko_accuracy,val_ko_f1,val_ru_accuracy,val_ru_f1,test_ar_accuracy,test_ar_f1,test_en_accuracy,test_en_f1,test_fi_accuracy,test_fi_f1,test_id_accuracy,test_id_f1,test_ja_accuracy,test_ja_f1,test_ko_accuracy,test_ko_f1,test_ru_accuracy,test_ru_f1
True,1.0,False,final_glot500_results/by_layer/layer_11/lexical_density/fi/control1/results.json,0.03965434378633897,,,0.032567101530730724,,,0.04802713543176651,,,0.03969229757785797,0.19922925883980488,0.007653534412384033,0.03263075277209282,0.18063984270390854,0.08026087284088135,0.0483391247689724,0.2198616036714287,-0.08092606067657471,11.0,lm_probe,single_submetric,regression,fi,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/lexical_density/fi/control3/results.json,0.040719554622968036,,,0.03114019427448511,,,0.0449103939213923,,,0.04063385725021362,0.2015784146435665,-0.015886425971984863,0.031222499907016754,0.1766988961680767,0.11995428800582886,0.04522658511996269,0.21266543000676602,-0.011325597763061523,11.0,lm_probe,single_submetric,regression,fi,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/lexical_density/fi/control2/results.json,0.038406492446859675,,,0.03180318744853139,,,0.04871275009853499,,,0.03836914151906967,0.1958804265848675,0.0407336950302124,0.031857993453741074,0.17848807650300083,0.10204207897186279,0.04901542514562607,0.2213942753226155,-0.09604907035827637,11.0,lm_probe,single_submetric,regression,fi,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ar/control1/results.json,0.0426503320239366,,,0.03757705166935921,,,0.06073911860585213,,,0.04240060970187187,0.2059140833014388,0.013721823692321777,0.0373118557035923,0.19316276997287107,-0.08522343635559082,0.061067841947078705,0.24711908454645648,-0.052341461181640625,11.0,lm_probe,single_submetric,regression,ar,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ar/control3/results.json,0.04146006073625315,,,0.03479676817854246,,,0.06281108036637306,,,0.04171150177717209,0.2042339388475189,0.029751121997833252,0.034460220485925674,0.18563464247258826,-0.0022829771041870117,0.06273730844259262,0.2504741672160876,-0.08111023902893066,11.0,lm_probe,single_submetric,regression,ar,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ar/control2/results.json,0.04060383875011688,,,0.03317441791296005,,,0.05991570577025414,,,0.0408533439040184,0.20212210147338763,0.0497126579284668,0.03336720168590546,0.18266691459020556,0.029507756233215332,0.059908006340265274,0.24476112097362457,-0.03235471248626709,11.0,lm_probe,single_submetric,regression,ar,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ja/control1/results.json,0.024717334117740394,,,0.02619514303902785,,,0.06229698099195957,,,0.024661818519234657,0.15704081800358358,0.05292320251464844,0.025908835232257843,0.16096221678474065,0.040379881858825684,0.06294680386781693,0.25089201634929903,-0.20126593112945557,11.0,lm_probe,single_submetric,regression,ja,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ja/control3/results.json,0.025966973043978214,,,0.02751411187152068,,,0.06874382309615612,,,0.025957228615880013,0.16111247194391876,0.003176093101501465,0.02718961238861084,0.16489272994468507,-0.0070580244064331055,0.06944771111011505,0.26352933633680153,-0.32532811164855957,11.0,lm_probe,single_submetric,regression,ja,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ja/control2/results.json,0.02657633598893881,,,0.027260857944687206,,,0.07425408251583576,,,0.02659069187939167,0.16306652593157087,-0.02115046977996826,0.02687198668718338,0.16392677233198785,0.004706323146820068,0.07516273856163025,0.2741582363556314,-0.43439269065856934,11.0,lm_probe,single_submetric,regression,ja,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/lexical_density/en/control1/results.json,0.026644066547354062,,,0.02768362369388342,,,0.02980156402502741,,,0.026721788570284843,0.16346800472962544,0.0215376615524292,0.027176203206181526,0.1648520646100058,-0.04156649112701416,0.030003728345036507,0.1732158432275654,-0.04862701892852783,11.0,lm_probe,single_submetric,regression,en,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/lexical_density/en/control3/results.json,0.02600100671251615,,,0.025221168994903564,,,0.030371674735631262,,,0.026003718376159668,0.16125668474875599,0.04783099889755249,0.024898389354348183,0.1577922347720197,0.04573392868041992,0.030551133677363396,0.1747888259510985,-0.06775879859924316,11.0,lm_probe,single_submetric,regression,en,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/lexical_density/en/control2/results.json,0.0272896354769667,,,0.026732145808637142,,,0.029341233362044607,,,0.027299346402287483,0.16522513853009016,0.00038939714431762695,0.026140250265598297,0.16167946766858896,-0.0018620491027832031,0.029513878747820854,0.17179603821922337,-0.031506896018981934,11.0,lm_probe,single_submetric,regression,en,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/lexical_density/id/control1/results.json,0.04507936586936315,,,0.04735188260674476,,,0.04446560410516603,,,0.045001428574323654,0.21213540151121324,-0.007763862609863281,0.048071444034576416,0.2192520103318928,0.033032774925231934,0.04478701204061508,0.21162942149099942,-0.09451985359191895,11.0,lm_probe,single_submetric,regression,id,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/lexical_density/id/control3/results.json,0.04506290713325143,,,0.04842101857066154,,,0.046529240640146394,,,0.045167893171310425,0.21252739393148928,-0.011491775512695312,0.04874800890684128,0.22078951267404273,0.019423484802246094,0.046802449971437454,0.21633873895222153,-0.14377379417419434,11.0,lm_probe,single_submetric,regression,id,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/lexical_density/id/control2/results.json,0.04429698743236562,,,0.050587596744298934,,,0.049358182453683445,,,0.044247280806303024,0.21035037629227818,0.009124517440795898,0.05189354717731476,0.22780155218372583,-0.04384970664978027,0.04969731345772743,0.222928942620126,-0.21451938152313232,11.0,lm_probe,single_submetric,regression,id,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ru/control1/results.json,0.0219721935937802,,,0.05478803403675556,,,0.05595257186463901,,,0.022006569430232048,0.14834611363373174,0.06746107339859009,0.0474826842546463,0.21790521851173345,-0.08161544799804688,0.05561099201440811,0.2358198295614856,-0.3833611011505127,11.0,lm_probe,single_submetric,regression,ru,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ru/control3/results.json,0.02330238992969195,,,0.06307705864310265,,,0.06675143273813385,,,0.023242978379130363,0.15245648027922712,0.015067636966705322,0.055187907069921494,0.2349210656154988,-0.25713396072387695,0.0664721429347992,0.2578219209741468,-0.6535395383834839,11.0,lm_probe,single_submetric,regression,ru,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/lexical_density/ru/control2/results.json,0.023136733348170915,,,0.05635694488883018,,,0.06171402148902416,,,0.023101545870304108,0.15199192699056127,0.021060943603515625,0.04875140264630318,0.22079719800374092,-0.11051583290100098,0.06137615442276001,0.24774211273572366,-0.5267735719680786,11.0,lm_probe,single_submetric,regression,ru,lexical_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ko/control1/results.json,0.06377889287281543,,,0.06865386813879013,,,0.05317070494805064,,,0.0639684647321701,0.25291987808823985,0.0048285722732543945,0.06841389834880829,0.2615605060952595,-0.04334068298339844,0.05329011753201485,0.23084652375986703,-0.054615139961242676,11.0,lm_probe,single_submetric,regression,ko,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ko/control3/results.json,0.05840674708498285,,,0.06820735484361648,,,0.054002383457762856,,,0.05851021781563759,0.24188885426087245,0.08974367380142212,0.06892289221286774,0.26253169753930233,-0.05110299587249756,0.05410349741578102,0.2326015851531993,-0.07071197032928467,11.0,lm_probe,single_submetric,regression,ko,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ko/control2/results.json,0.06615331800694162,,,0.06749268695712089,,,0.05195258504578045,,,0.06599296629428864,0.2568909618773861,-0.026667118072509766,0.06763482093811035,0.2600669547214916,-0.03145945072174072,0.05197174847126007,0.2279731310292072,-0.02852451801300049,11.0,lm_probe,single_submetric,regression,ko,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/fi/control1/results.json,0.013515574890188873,,,0.058150675147771835,,,0.054619371491883485,,,0.013488330878317356,0.11613927362575227,0.031516969203948975,0.05811721086502075,0.24107511457017033,-0.19405841827392578,0.054651111364364624,0.23377577155121235,-0.2310575246810913,11.0,lm_probe,single_submetric,regression,fi,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/fi/control3/results.json,0.014327402892522514,,,0.05738595221191645,,,0.05174988295350756,,,0.014304123818874359,0.1195998487410179,-0.02705824375152588,0.057328179478645325,0.23943303756717726,-0.17784714698791504,0.051812056452035904,0.22762261849832915,-0.1671055555343628,11.0,lm_probe,single_submetric,regression,fi,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/fi/control2/results.json,0.012938549118116498,,,0.05489981034770608,,,0.0513562626604523,,,0.012983945198357105,0.11394711579657076,0.06773269176483154,0.05487239733338356,0.23424858021636666,-0.12739133834838867,0.05139663815498352,0.22670826662251098,-0.15774798393249512,11.0,lm_probe,single_submetric,regression,fi,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ar/control1/results.json,0.01735063764037535,,,0.059890348464250565,,,0.06978594772517681,,,0.017554061487317085,0.13249174120418633,0.0009795427322387695,0.056501731276512146,0.2377009282197109,-0.008903980255126953,0.06977995485067368,0.2641589575438881,-0.2634686231613159,11.0,lm_probe,single_submetric,regression,ar,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ar/control3/results.json,0.01735100061780522,,,0.06646080935994784,,,0.07670315951108933,,,0.01755101978778839,0.13248026187998116,0.0011526942253112793,0.062374748289585114,0.24974937094932814,-0.11377346515655518,0.07650134712457657,0.27658876897765855,-0.38516926765441895,11.0,lm_probe,single_submetric,regression,ar,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ar/control2/results.json,0.016860944146866955,,,0.06356262043118477,,,0.07189598754048347,,,0.01704690419137478,0.13056379356994335,0.02984243631362915,0.059648092836141586,0.2442295904188139,-0.06508588790893555,0.07181170582771301,0.2679770621297894,-0.30025649070739746,11.0,lm_probe,single_submetric,regression,ar,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ja/control1/results.json,0.0616627033551534,,,0.05808807536959648,,,0.09621018792192142,,,0.06174870580434799,0.24849286871930146,0.042391180992126465,0.057759594172239304,0.24033225786864174,0.008362531661987305,0.097870372235775,0.3128424079880715,-0.3300611972808838,11.0,lm_probe,single_submetric,regression,ja,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ja/control3/results.json,0.062378927717606225,,,0.05963776260614395,,,0.09249447907010715,,,0.06251130998134613,0.25002261893945943,0.030564546585083008,0.059520378708839417,0.24396798705739944,-0.02186727523803711,0.09426198899745941,0.3070211539901761,-0.28102314472198486,11.0,lm_probe,single_submetric,regression,ja,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ja/control2/results.json,0.060997214168310165,,,0.05928390473127365,,,0.09970273574193318,,,0.06114509329199791,0.24727533902918405,0.05175209045410156,0.059192389249801636,0.24329486071391157,-0.016236186027526855,0.10173392295837402,0.31895755667231657,-0.3825669288635254,11.0,lm_probe,single_submetric,regression,ja,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/en/control1/results.json,0.020948824311296146,,,0.05229476392269135,,,0.025796044085706984,,,0.021053284406661987,0.1450974996568238,-0.03031301498413086,0.054631806910037994,0.23373447950620807,-0.13077318668365479,0.02553253434598446,0.1597890307436166,-0.04392075538635254,11.0,lm_probe,single_submetric,regression,en,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/en/control3/results.json,0.020867014545947315,,,0.052357903122901915,,,0.025533707280244147,,,0.02067725546658039,0.14379588125735865,-0.01191091537475586,0.0548071451485157,0.23410925899783566,-0.13440239429473877,0.0253435205668211,0.15919648415345453,-0.03619277477264404,11.0,lm_probe,single_submetric,regression,en,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/en/control2/results.json,0.019167014158641298,,,0.05642319172620773,,,0.02812090130256755,,,0.01927340216934681,0.1388286792033505,0.05679142475128174,0.05934543162584305,0.24360917804106447,-0.22833609580993652,0.027865653857588768,0.16693008673570134,-0.1393125057220459,11.0,lm_probe,single_submetric,regression,en,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/id/control1/results.json,0.036248083040118215,,,0.05921855568885803,,,0.06480911001563072,,,0.036334823817014694,0.19061695574374987,0.02699148654937744,0.05733397230505943,0.23944513422715324,-0.15157568454742432,0.06522169709205627,0.2553853893472692,-0.24395310878753662,11.0,lm_probe,single_submetric,regression,id,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/id/control3/results.json,0.03513000851186613,,,0.06233918592333794,,,0.06787650659680367,,,0.03511001914739609,0.18737667717033538,0.05979055166244507,0.06046875938773155,0.24590396374953283,-0.21453917026519775,0.0683157742023468,0.2613728643190544,-0.30296552181243896,11.0,lm_probe,single_submetric,regression,id,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/id/control2/results.json,0.034270931299154955,,,0.06387081667780876,,,0.07096136999981743,,,0.03443756327033043,0.18557360607136572,0.07779830694198608,0.06203770637512207,0.24907369667454263,-0.24605202674865723,0.07146326452493668,0.2673261388733557,-0.36299657821655273,11.0,lm_probe,single_submetric,regression,id,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ru/control1/results.json,0.014406784136469165,,,0.05531500447541475,,,0.04895772731729916,,,0.014461418613791466,0.1202556385945851,-0.05947530269622803,0.059850018471479416,0.2446426342064674,-0.10062921047210693,0.048675380647182465,0.2206249773873812,-0.288838267326355,11.0,lm_probe,single_submetric,regression,ru,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ru/control3/results.json,0.013062183533329517,,,0.05977641027420759,,,0.053952570472444804,,,0.01311948150396347,0.11454030515047299,0.03883785009384155,0.06481096148490906,0.2545799707064738,-0.19186007976531982,0.053675681352615356,0.23168012722850304,-0.4212374687194824,11.0,lm_probe,single_submetric,regression,ru,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2.0,False,final_glot500_results/by_layer/layer_11/avg_subordinate_chain_len/ru/control2/results.json,0.013594780135899782,,,0.05703850388526917,,,0.05159314029983112,,,0.013550486415624619,0.11640655658348725,0.007261395454406738,0.06160552054643631,0.24820459412838497,-0.13291263580322266,0.051302891224622726,0.22650141550247038,-0.358410120010376,11.0,lm_probe,single_submetric,regression,ru,avg_subordinate_chain_len,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
